# Historia
27,Arte,"Cine, foto y arquitectura + obras icónicas",La arquitectura gótica: las catedrales,¿Qué tres innovaciones estructurales del gótico permiten construir más alto con más ventanas?,"El arco apuntado, la bóveda de crucería y el arbotante","La cúpula, el arco de triunfo y el pilar central","El arco de medio punto, el muro de carga grueso y los contrafuertes masivos","El domo, las pechinas y el arco de herradura","El arco apuntado y la bóveda de crucería dirigen las fuerzas verticalmente, mientras que el arbotante las estabiliza por el exterior, liberando a los muros de su función de carga.","¿Quién es el abad Suger, y cuál es su contribución fundamental al nacimiento de la arquitectura gótica?",Él concibe el coro de la basílica de Saint-Denis,Él escribe el tratado «De Architectura» que codifica las reglas del gótico,Financia la catedral de Chartres con su propia fortuna,Es el primer laico en dirigir la obra de una catedral,"Como abad de Saint-Denis hacia 1140, Suger inició el uso sistemático de la luz y de las nuevas técnicas de bóveda, lanzando así el estilo gótico.",¿Cuánto tiempo dura típicamente la construcción de una catedral gótica?,"Entre 100 y 300 años, a menudo a lo largo de varias generaciones de constructores",Entre 20 y 50 años de media,Entre 500 y 1 000 años para las más grandes,Entre 10 y 30 años cuando los recursos eran abundantes,"La magnitud técnica y el coste financiero de estos edificios requerían obras seculares, implicando a numerosas generaciones de artesanos.","¿Qué catedral, iniciada en 1248, no se terminaría hasta 1880?",La catedral de Colonia,La catedral de Barcelona (Sagrada Familia),La catedral de San Pedro de Roma,La catedral de Salisbury en Inglaterra,"Inacabada durante mucho tiempo tras la Edad Media, la catedral de Colonia se terminó en el siglo XIX durante la ola neogótica.",¿Qué incendio mayor de nuestra época reveló al Mundo entero la fragilidad de este patrimonio en 2019?,El incendio de Notre-Dame de París el 15 de abril de 2019,El incendio de la catedral de Nantes el 18 de julio de 2020,El incendio de York Minster en 1984,El incendio de la catedral de Chartres durante la Segunda Guerra Mundial,El incendio de la estructura de madera de Notre-Dame provocó el derrumbe de su aguja y subrayó la vulnerabilidad de estas obras maestras históricas.
28,Arte,"Cine, foto y arquitectura + obras icónicas",La Bauhaus,¿Dónde y por quién fue fundada la Bauhaus en 1919?,"En Weimar, por el arquitecto Walter Gropius","En Berlín, por Paul Klee y Kandinsky","En Múnich, por Mies van der Rohe","En Dessau, por Marcel Breuer","Walter Gropius fundó la Staatliches Bauhaus en 1919 en Weimar, marcando el inicio de esta Institución revolucionaria antes de sus posteriores traslados.",¿Qué filosofía central defiende la Bauhaus sobre la relación entre arte y artesanía?,Abolir la jerarquía entre bellas artes y artes aplicadas,El arte debe ser superior a la industria,La artesanía debe seguir siendo decorativa ante todo,Suprimir totalmente la enseñanza teórica de los artistas,"La Bauhaus abogaba por la unidad de las artes, negándose a distinguir a los artistas de los artesanos dentro de una enseñanza global que fusionaba forma y Técnica.",¿Por qué los nazis cerraron la Bauhaus en 1933?,La consideran « bolchevique y degenerada »,La consideran demasiado costosa para el Estado,Consideran su enseñanza demasiado académica,Desean deslocalizar la escuela a Austria,"El poder nazi despreciaba la estética moderna y cosmopolita de la Bauhaus, considerándola contraria a los valores nacionalistas y calificándola de « degenerada ».",¿Qué material revolucionario utiliza Marcel Breuer para la silla Wassily en 1925?,El acero tubular,El plástico moldeado,El bambú prensado,El aluminio fundido,"Breuer innovó utilizando el acero tubular, inspirado por la tecnología de las bicicletas, creando así un mobiliario ligero adaptado a la producción industrial.",¿Qué figura del diseño industrial moderno aplicó los principios de la Bauhaus en Apple?,Dieter Rams (vía su influencia en Jonathan Ive),Philippe Starck,Raymond Loewy,Le Corbusier,"Dieter Rams, heredero del pensamiento funcionalista de la Bauhaus, inspiró el diseño minimalista de Apple que prioriza lo esencial sobre el ornamento."
29,Arte,"Cine, foto y arquitectura + obras icónicas",La Gioconda,"¿Quién era Lisa Gherardini, el modelo probable del cuadro?",La esposa de un comerciante de seda florentino,La propia madre de Leonardo da Vinci,Una princesa de la corte de Francia,Una asistente del taller de Leonardo,"Lisa Gherardini era la esposa de Francesco del Giocondo, de este nombre deriva el título 'La Gioconda' (La Gioconda).",¿De qué manera el sfumato modifica la percepción del rostro?,Eliminando las líneas de contorno nítidas,Añadiendo colores vivos y saturados,Creando un relieve mediante el empaste de pintura,Utilizando puntos de color yuxtapuestos,"El sfumato (del italiano 'fumo', humo) consiste en crear transiciones vaporosas entre las formas para imitar la visión natural sin contornos trazados.",¿Qué poeta fue injustamente encarcelado durante la investigación sobre el robo de 1911?,Guillaume Apollinaire,Victor Hugo,Paul Verlaine,Arthur Rimbaud,Apollinaire fue sospechoso y encarcelado en la prisión de la Santé porque uno de sus allegados había robado previamente estatuillas del Louvre.,¿Cuál es el soporte físico de La Gioconda?,Un panel de madera de álamo,Un lienzo de lino tensado,Una placa de metal pulido,Un soporte de yeso (fresco),"Leonardo pintó la Obra sobre un panel de álamo, lo que explica su fragilidad ante la humedad y las precauciones de conservación actuales.",¿Por qué la sonrisa parece más intensa al mirar a los ojos?,Gracias a las células de la Visión periférica,Gracias a un pigmento magnético sensible,Gracias a la utilización del Vidrio blindado,Gracias a la fisura natural de la madera,"La Visión periférica capta mejor las zonas de sombras suaves creadas por el sfumato alrededor de la boca, acentuando la impresión de sonrisa."
30,Arte,"Cine, foto y arquitectura + obras icónicas","La noche estrellada, Van Gogh",¿En qué circunstancias pintó Van Gogh «La noche estrellada» en junio de 1889 ?,Durante su internamiento voluntario en el manicomio de Saint-Paul-de-Mausole,Durante su estancia bohemia por las calles de Montmartre,Justo después de su llegada a Arles con Paul Gauguin,Durante sus últimos días en Auvers-sur-Oise en casa del Dr. Gachet,Van Gogh ingresó en este manicomio de Saint-Rémy-de-Provence tras su crisis de diciembre de 1888 para intentar estabilizar su salud mental.,¿Qué figura vegetal domina el primer plano de la **Obra** y cuál es su simbología ?,"El ciprés, símbolo del luto y vínculo entre la tierra y el cielo","El roble, que representa la fuerza y la estabilidad de la naturaleza","El olivo, símbolo de la paz y de la sabiduría provenzal","El girasol, que evoca la luz y el calor del sol","El ciprés negro y atormentado sube hacia el cielo como una llama, haciendo eco de la fascinación del artista por la muerte como un viaje hacia las estrellas.",¿Qué **Movimiento** artístico prefigura «La noche estrellada» por su tratamiento subjetivo ?,El expresionismo,El **realismo**,El **cubismo**,El **neoclasicismo**,"Al privilegiar la expresión de las emociones internas mediante colores vibrantes y formas deformadas, Van Gogh anuncia las revoluciones de la historia del **Arte** del siglo XX.",¿Cómo llegó el cuadro al Museum of Modern Art (**MoMA**) de **Nueva York** ?,Gracias a la labor de promoción póstuma de su cuñada Johanna,Por una donación del propio Van Gogh antes de su muerte,Adquirido directamente a Théo Van Gogh en 1890,Incautado por el gobierno estadounidense durante la **Segunda Guerra Mundial**,"Fue Johanna van Gogh-Bonger quien gestionó el legado de Vincent, permitiendo que sus obras integraran los museos más grandes del **Mundo** décadas después de su muerte.",¿Qué papel juega la **Técnica** del empaste en este cuadro ?,Crea una textura esculpida que densifica el **Movimiento** del cielo,Permite diluir los colores para un efecto de acuarela,Sirve para ocultar los errores de dibujo bajo capas lisas,Aplana las formas para suprimir toda perspectiva,"El empaste (pinceladas gruesas de pintura) da un relieve físico al lienzo, haciendo que la energía del cielo sea casi palpable."
31,Arte,"Cine, foto y arquitectura + obras icónicas","Guernica, Picasso",¿Cuál es el doble objetivo del bombardeo de Guernica el 26 de abril de 1937?,Probar los bombardeos de saturación sobre civiles y apoyar a Franco contra los republicanos,Destruir un depósito de armas estratégico e intimidar a la Francia fronteriza,Probar la neutralidad de la aviación alemana en el conflicto español,Cortar una ruta de abastecimiento marítima y castigar al gobierno vasco,El ataque servía de laboratorio militar para la Luftwaffe (Legión Cóndor) con el fin de probar la destrucción total de una zona urbana al tiempo que ayudaba a las tropas franquistas.,"¿Cuáles son las dimensiones aproximadas del cuadro Guernica, Picasso?","3,49 m × 7,76 m","2,10 m × 4,50 m","5,30 m × 12,20 m","1,50 m × 3,00 m",El cuadro es un fresco monumental concebido para ocupar una pared entera del pabellón español en la Exposición Internacional de París.,¿Qué condición impuso Picasso para el regreso del cuadro a España?,El restablecimiento de las libertades públicas y de la democracia,La abdicación inmediata de la monarquía española,Una indemnización financiera para las familias de las víctimas,La exposición permanente del cuadro en la propia ciudad de Guernica,Picasso rechazaba que su Obra sirviera de instrumento de prestigio a la dictadura de Franco y exigía una España libre antes de cualquier traslado.,"¿Por qué la reproducción de Guernica, Picasso en la ONU fue tapada en 2003?",Para no interferir visualmente con los discursos que justificaban la guerra en Irak,Debido a importantes trabajos de Restauración en el vestíbulo del Consejo de Seguridad,Porque el gobierno español de la época había solicitado su retirada,Para respetar un duelo nacional tras un atentado terrorista importante,El carácter antibélico feroz del cuadro se consideraba psicológicamente incompatible con las declaraciones diplomáticas que abogaban por una intervención militar.,¿Qué elección estética importante tomó Picasso para reforzar el aspecto trágico?,"La ausencia de colores en favor del negro, blanco y gris",El uso de pintura al óleo mezclada con ceniza de Guernica,El rechazo a dibujar rostros humanos para privilegiar a los animales,Una estructura perfectamente simétrica para evocar el orden y la muerte,"Al utilizar una paleta de grisalla, Picasso imitaba el blanco y negro de los periódicos (medios de choque de la época) y evitaba estetizar el dolor a través del color."
32,Arte,"Cine, foto y arquitectura + obras icónicas","La libertad guiando al pueblo, Delacroix",¿Qué mezcla social inédita representa Delacroix en «La libertad guiando al pueblo»?,"Un obrero, un burgués con chistera y un niño armado",Únicamente soldados del ejército regular francés,Únicamente mujeres armadas en las barricadas,Únicamente nobles caídos del antiguo régimen,"Delacroix ilustra la unión de las clases en la insurrección: el trabajador manual (obrero), el intelectual (burgués) y la juventud precaria (el niño).",¿Por qué el rey Luis Felipe I retira el cuadro de la vista del público después de haberlo comprado?,Lo juzgaba demasiado incendiario y temía que fomentara nuevas revueltas,Lo encontraba estéticamente feo y mal pintado,Quería entregarlo como regalo al Papa,El cuadro había sido gravemente dañado durante su transporte,"A pesar de haber llegado al poder gracias a las barricadas de 1830, Luis Felipe temía la influencia movilizadora del cuadro sobre el pueblo.",¿En qué soporte monetario francés se difundió masivamente esta Obra en el siglo XX?,El billete de 100 Francos,El billete de 500 Francos,La moneda de 10 Francos de plata,El billete de 50 Francos,"El billete de 100 Francos 'Delacroix', emitido a finales de los años 70, popularizó la Obra entre todos los ciudadanos.",¿Qué Movimiento artístico encarna Delacroix con esta Obra?,El romanticismo,El clasicismo,El impresionismo,El surrealismo,"El romanticismo se caracteriza por el Movimiento, la fuerza de los colores y la expresión fuerte de las emociones, al contrario que el clasicismo más rígido.",¿Qué figura arquetípica de la Literatura fue inspirada por el niño de las pistolas del cuadro?,Gavroche en 'Los Miserables',Jean Valjean en 'Los Miserables',Rémi en 'Sin familia',Oliver Twist de Charles Dickens,Victor Hugo se inspiró directamente en el valor y el aspecto del joven pintado por Delacroix para crear el Personaje de Gavroche.
33,Arte,"Cine, foto y arquitectura + obras icónicas","La creación de Adán, Miguel Ángel",¿Por qué Miguel Ángel rechaza inicialmente el encargo de Julio II?,Se considera ante todo escultor y no pintor,Considera que la capilla es demasiado pequeña para su talento,Mantiene un conflicto abierto por el importe del pago inicial,Se niega a trabajar para un Papa apodado el Terrible,"El curso aclara que Miguel Ángel, formado en la escultura en Florencia, despreciaba la pintura y pensaba que este proyecto era una trampa tendida por sus rivales para alejarlo de la escultura.",¿Qué superficie total tuvo que pintar Miguel Ángel en la bóveda?,Aproximadamente 500 m²,Aproximadamente 250 m²,Aproximadamente 1000 m²,Aproximadamente 50 m²,"La superficie de la bóveda es de 500 m², un espacio gigantesco que Miguel Ángel pintó en solo cuatro años a pesar de la complejidad de la curvatura.",¿Qué representaría anatómicamente el manto que rodea a Dios según algunos investigadores?,Un cerebro humano en sección transversal,Un corazón humano latiendo,Un pulmón izquierdo dañado,Un útero materno simbolizando el nacimiento,La Teoría de la 'capa en cerebro' sugiere que Miguel Ángel utilizó sus conocimientos secretos en disección para ocultar una estructura neurológica en el manto divino.,¿Qué innovación Técnica diseñó Miguel Ángel para pintar la bóveda?,Andamios suspendidos anclados en las cornisas de las paredes,Escaleras gigantes de madera de cedro importadas,Un suelo elevado 15 metros por un terraplén de tierra,Una estructura móvil sobre raíles dorados,"Para no bloquear las ceremonias en el suelo, el artista inventó un sistema de puentes suspendidos fijados directamente en la estructura alta de los muros.",¿Qué película famosa reinterpretó el gesto de los índices del fresco?,E.T. el extraterrestre de Steven Spielberg,Encuentros en la tercera fase,Star Wars: Una nueva esperanza,2001: Una odisea del espacio de Kubrick,La película E.T. utiliza este gesto icónico en su cartel y en la película para simbolizar el encuentro y el vínculo vital entre dos especies diferentes.
34,Arte,"Cine, foto y arquitectura + obras icónicas","Impresión, sol naciente, Monet",¿Qué representa simbólicamente el cuadro y por qué su Técnica molestaba en 1872?,"El puerto de Le Havre en la bruma, con una pincelada fragmentada que prioriza la impresión luminosa sobre el detalle.","La bahía de Honfleur al amanecer, representada con gran precisión topográfica.","Una escena imaginaria inspirada en la revolución industrial, pintada en blanco y negro.","El puerto de Dieppe, utilizando la Técnica del glaseado para un acabado perfecto.","El curso precisa que Monet pintó el puerto de Le Havre utilizando una pincelada rápida y fragmentada para capturar la atmósfera y la luz del instante, rechazando el acabado académico.",¿Cuál fue la principal crítica de Louis Leroy hacia el cuadro en su artículo de 1874?,"Comparaba el cuadro con un boceto de papel pintado, denunciando su falta de acabado.",Afirmaba que el cuadro era demasiado oscuro y carecía de colores primarios.,Reprochaba a Monet no haber utilizado modelos humanos en su paisaje.,Cuestionaba la ubicación geográfica del puerto representado.,"Louis Leroy se burló de la Obra en «Le Charivari» diciendo que el «papel pintado en estado embrionario está más terminado», apuntando a lo que consideraba una ausencia de trabajo de Técnica.",¿Qué serie monumental pintó Monet para estudiar la luz al extremo?,"Los Almiares, la Catedral de Rouen y los Nenúfares.",Las Estaciones parisinas bajo la nieve únicamente.,Los Puentes de Londres al anochecer solamente.,Los Acantilados de Étretat desde todos los ángulos sin variaciones de tiempo.,"El curso menciona explícitamente los Almiares, la Catedral de Rouen y los Nenúfares como series donde el Objeto no es más que un pretexto para el estudio de la luz cambiante.",¿Qué desafío médico marcó el final de la carrera de Monet durante la creación de los Nenúfares?,Una catarata progresiva que alteraba su percepción de los colores y las formas.,Una parálisis de la mano derecha que le obligaba a pintar con ambas manos.,Una sordera total que le aislaba del **Mundo** exterior.,Una pérdida de memoria que le impedía recordar sus **Técnica**s.,"El texto indica que Monet sufrió cataratas desde 1912, lo que nubló su visión e influyó en los colores de sus últimas **Obra**s.","¿Qué le ocurrió al cuadro «Impression, soleil levant» entre 1985 y 1990?",Fue robado en el museo Marmottan durante un atraco y luego encontrado en Córcega.,Fue prestado a un museo japonés que se negó a devolverlo durante 5 años.,Fue dañado durante una inundación y luego restaurado con éxito.,Fue vendido por error a un coleccionista privado antes de ser recomprado por el Estado.,La parte 3 relata el robo espectacular del cuadro en 1985 y su redescubrimiento fortuito en una villa corsa cinco años más tarde.
35,Arte,"Cine, foto y arquitectura + obras icónicas","Nighthawks, Hopper","¿En qué contexto histórico preciso pinta Hopper «**Nighthawks, Hopper**» en 1942?",Pocas semanas después de **Pearl Harbor**,Durante la Gran Depresión en 1933,Durante **la Ley Seca**,"En 1929, justo antes del crac bursátil","La **Obra** fue terminada en enero de 1942, poco después de la entrada en guerra de los Estados Unidos tras el ataque de **Pearl Harbor** del 7 de diciembre de 1941.",¿Qué particularidad arquitectónica del **diner** refuerza el sentimiento de aislamiento?,No hay ninguna puerta visible para entrar o salir,No hay ninguna ventana que dé a la calle,El techo del edificio está totalmente ausente,El mostrador está hecho de hielo derretido,"La ausencia de puerta visible transforma el **diner** en una especie de acuario hermético, aprisionando a los **Personaje**s en su propia soledad.",¿Qué precio pagó el Art Institute of Chicago por adquirir el lienzo en 1942?,3 000 dólares,30 000 dólares,300 dólares,300 000 dólares,"El museo compró la Obra por 3 000 dólares, una inversión modesta considerando su lugar actual en la historia del arte.",¿Cuál era la intención principal de Hopper según sus propias palabras?,Pintar la difusión de la luz sobre las superficies,Denunciar la Política belicista de los Estados Unidos,Ilustrar los peligros de la vida nocturna,Hacer una sátira social del sueño americano,"Aunque la Obra es vista como una alegoría de la soledad, Hopper afirmaba interesarse ante todo por el acabado Técnica de la luz.",¿Qué cineasta utilizó este cuadro como referencia visual para Blade Runner?,Ridley Scott,Alfred Hitchcock,Steven Spielberg,Orson Welles,Ridley Scott citó explícitamente Nighthawks como fuente de inspiración para crear el ambiente nocturno y urbano de su película Blade Runner.
36,Arte,"Cine, foto y arquitectura + obras icónicas","Las señoritas de Aviñón, Picasso",¿Quién dio su título a «Las señoritas de Aviñón»?,"El crítico André Salmon, en referencia a una calle de Barcelona","Picasso mismo, en homenaje a la ciudad de Aviñón","Georges Braque, para subrayar el lado escandaloso de la Obra",El museo del MoMA durante su adquisición en 1937,"Fue André Salmon quien propuso este título en referencia a la Carrer d'Avinyó en Barcelona, famosa por sus burdeles. A Picasso no le gustaba este título que consideraba demasiado anecdótico.",¿Qué visita decisiva transforma las dos figuras de la derecha durante la creación de «Las señoritas de Aviñón»?,La visita al Trocadéro y sus máscaras africanas,Una estancia en Barcelona con sus amigos catalanes,Una visita al museo de l'Antiquaille en Lyon,Una noche en el circo Medrano de Montmartre,"La visita al museo de etnografía del Trocadéro reveló a Picasso la dimensión mágica y simbólica del arte africano, incitándolo a pintar los rostros de la derecha como máscaras.",¿Durante cuánto tiempo permaneció el cuadro escondido en el taller de Picasso?,Cerca de una década,Solo unos meses,Más de cuarenta años,Hasta la muerte del artista,"Pintado en 1907, el cuadro permaneció enrollado en el taller del Bateau-Lavoir hasta 1916, ya que Picasso temía la incomprensión total de sus contemporáneos.",¿Por qué Suma el MoMA de Nueva York compra las «Demoiselles d'Avignon» en 1937?,28 000 dólares,250 dólares,1 millón de dólares,5 000 Francos,"El Museum of Modern Art de Nueva York adquirió esta Obra monumental por 28 000 dólares en 1937, sellando su estatus de icono internacional del Arte moderno.",¿Cuál fue la reacción inicial de Henri Matisse al ver el cuadro?,Se queda impactado y piensa que es una broma,Se muestra entusiasta y grita que es un genio,Se mantiene totalmente indiferente,Decide dejar la pintura al día siguiente,"Matisse, a pesar de ser moderno, quedó escandalizado por la violencia de la Obra, que consideraba como una amenaza para el prestigio del Movimiento de vanguardia."
37,Arte,"Cine, foto y arquitectura + obras icónicas","La persistencia de la memoria, Dalí",¿Qué Evento cotidiano afirma Dalí que dio origen a la idea de los relojes blandos?,Fue al observar un queso de tipo camembert fundiéndose sobre una mesa,Fue al ver el metal de un reloj de bolsillo fundirse al sol,Fue la observación de textiles suspendidos secándose al viento catalán,Fue una visión aparecida durante una fiebre tras una insolación,Dalí utilizó la imagen del camembert como detonante para simbolizar la transición entre la solidez mecánica y la blandura orgánica.,¿Qué explicación física ha vinculado a menudo el público con los relojes blandos de este cuadro?,Una ilustración de la Teoría de la relatividad de Einstein,Una demostración de la termodinámica de fluidos,Una representación de la revolución industrial,Una crítica del taylorismo y del trabajo en cadena,"Aunque Dalí menciona la filosofía de Bergson, el público relacionó inmediatamente la **Obra** con la **Relatividad** de Einstein que vuelve el tiempo maleable.",¿Dónde se sitúa el paisaje realista representado al fondo del cuadro?,"En el **Cap de Creus**, en la Costa Brava en Cataluña","En el desierto de Tabernas, al sur de España","En las costas de Normandía, cerca del taller del artista",Es un paisaje puramente imaginario sin base geográfica,"Dalí pintaba a menudo las formaciones rocosas graníticas de su región natal, el **Cap de Creus**, para anclar sus delirios en una realidad tangible.",¿Qué insecto utiliza Dalí en una de las relojes para simbolizar la descomposición?,Hormigas,Escarabajos,Moscas,Saltamontes,"En la iconografía daliniana, las hormigas devorando un **Objeto** (aquí el reloj rígido naranja) simbolizan la muerte y la putrefacción.",¿Qué es lo que más sorprende a menudo a los visitantes del **MoMA** ante el original?,Su pequeño tamaño de 24 cm × 33 cm,Sus colores mucho más oscuros que en las reproducciones,El hecho de que los relojes estén en relieve sobre el lienzo,La ausencia de marco alrededor de la pintura,"Debido a su fama mundial, a menudo se imagina un cuadro inmenso, cuando en realidad tiene el tamaño modesto de una hoja de papel."
38,Arte,"Cine, foto y arquitectura + obras icónicas",La tragedia griega y el teatro antiguo,¿De qué culto religioso griego extrae su origen el **teatro** antiguo?,"El culto a Dioniso, a través de los cantos del « **Ditirambo** »",El culto de **Apolo** en Delfos,Las ceremonias fúnebres en honor a los héroes caídos,Las competiciones **Poética**s de los juegos olímpicos,"El **Teatro** nació de los **Ditirambo**s, cantos rituales que celebraban a Dioniso, el dios de la embriaguez y del éxtasis.",¿Qué regla regía la representación de la violencia en escena?,Los actos violentos ocurren fuera de escena y son relatados por un mensajero,La violencia se representa con un **realismo** extremo,La violencia se muestra únicamente durante el desenlace final,La violencia es imitada por el coro en el centro de la **orchestra**,"Para evitar la profanación del espacio sagrado, la sangre nunca se derramaba ante el público; un mensajero describía los **Evento**s fuera de campo.",¿Qué autor introdujo al segundo actor y escribió la Orestíada?,**Esquilo**,**Sófocles**,Eurípides,Aristófanes,"**Esquilo** es considerado el padre de la tragedia por haber permitido el diálogo entre dos actores, enriqueciendo el conflicto dramático.",¿Qué particularidad **Técnica** hace la fama del **Teatro de Epidauro**?,Una acústica excepcional que hace que cualquier susurro sea audible desde cualquier lugar,Un sistema de espejos para iluminar la escena por la noche,Un escenario giratorio accionado por mecanismos subterráneos,Un techo retráctil que protege a los espectadores del sol,"Gracias a su geometría y su construcción en piedra caliza, este **teatro** permite una transmisión sonora perfecta hasta la última fila de las gradas.",¿Qué innovación mayor aportó **Sófocles** a la tragedia?,La introducción del tercer actor,La invención de la máscara trágica,La supresión total del coro,El reemplazo de los actores por marionetas,"Al introducir un tercer actor, **Sófocles** permitió complejizar las tramas y las interacciones entre los **Personaje**s."
39,Arte,"Cine, foto y arquitectura + obras icónicas",El teatro de Shakespeare,¿Cuál era la capacidad aproximada del **Globe Theatre** en Londres bajo **Shakespeare**?,Aproximadamente 3 000 espectadores,500 espectadores solamente,10 000 espectadores,1 500 espectadores,"El **Globe Theatre** era una estructura monumental de madera capaz de acoger a tres mil personas, repartidas entre el patio y las galerías.",¿Cuál es la importancia lingüística de **Shakespeare** para la lengua inglesa?,Inventó o popularizó más de 1 700 palabras,Estableció las reglas de la gramática moderna,Solo utilizaba el vocabulario de la corte,Escribió el primer diccionario inglés,"Gracias a su creatividad **Poética**, integró en el lenguaje cotidiano numerosos términos desaparecidos o nuevos como la palabra 'lonely'.",¿Qué **Evento** destruyó el **Globe Theatre** original en 1613?,Un incendio accidental durante una representación de «Enrique VIII»,Un bombardeo durante una revuelta civil,Un incendio provocado por puritanos,Una tormenta que hizo desbordar el Támesis,"Durante la **Obra** Enrique VIII, el disparo de un cañón de escena prendió fuego al techo de paja, provocando la destrucción total del edificio en menos de una hora.",¿Qué película de Akira Kurosawa es una adaptación famosa de «El rey Lear»?,Ran (1985),Kagemusha (1980),Los siete samuráis (1954),Rashōmon (1950),"La película 'Ran' es una transposición magistral de El rey Lear en el Japón medieval, ilustrando la universalidad de los temas shakespearianos.",¿Por qué el '**First Folio**' de 1623 es crucial para la **Historia** literaria?,Contiene 18 piezas que nunca habrían sido publicadas de otro modo,Es el único libro escrito enteramente de la mano de **Shakespeare**,Contiene las primeras traducciones de **Shakespeare** al francés,Reagrupa únicamente los sonetos del poeta,"Publicado a título póstumo por sus amigos, esta colección permitió salvar inéditos como 'Macbeth' que solo existían en forma manuscrita."
40,Arte,"Cine, foto y arquitectura + obras icónicas",La libertad de prensa y el periodismo fotográfico,"¿Por qué Roger Fenton, durante la guerra de Crimea, no fotografiaba escenas de combate?","Los procesos químicos exigían una exposición de varios segundos, volviendo el Movimiento borroso",El gobierno ruso le prohibía el acceso a las trincheras como medida de seguridad,Temía que el ruido del obturador atrajera el fuego de los francotiradores,Consideraba que el color de la sangre no podía representarse en la fotografía en blanco y negro,"En el siglo XIX, la baja sensibilidad de las placas fotográficas imponía tiempos de exposición largos; cualquier Movimiento rápido aparecía como un rastro borroso en la toma final.",¿Cuál era el objetivo principal de la creación de la agencia Magnum Photos en 1947?,Permitir a los fotógrafos mantener la propiedad de sus negativos y de sus derechos de autor,Crear el primer diario de guerra difundido exclusivamente por televisión,Reclutar agentes secretos que utilizaran cámaras ocultas,Estandarizar los métodos de retoque de imagen para hacerlos más estéticos,"Fundada como una cooperativa por Capa y Cartier-Bresson, Magnum blindó la independencia de los fotógrafos frente a los grandes grupos de prensa.",¿Cuál era el objetivo principal de la creación de la agencia Magnum Photos en 1947?,Permitir a los fotógrafos mantener la propiedad de sus negativos y de sus derechos de autor,Crear el primer diario de guerra difundido exclusivamente por televisión,Reclutar agentes secretos que utilizaran cámaras ocultas,Estandarizar los métodos de retoque de imagen para hacerlos más estéticos,"Fundada como una cooperativa, Magnum permitió a los fotógrafos escapar del control total de los grandes periódicos sobre su trabajo y sobre el uso futuro de sus instantáneas.",¿Qué impacto mayor tuvo la foto de la 'niña del napalm' de Nick Ut en 1972?,Sensibilizó a la opinión pública mundial sobre el sufrimiento civil de la guerra de Vietnam,Permitió probar un nuevo carrete capaz de soportar el calor de las llamas,Condujo a la prohibición inmediata de toda arma química en el Mundo,Obligó al fotógrafo a retirarse tras las críticas sobre su asistencia a la víctima,"Al mostrar el horror sufrido por una niña, esta instantánea humanizó a las víctimas vietnamitas y reforzó el Movimiento de oposición a la guerra en los Estados Unidos.",¿Cuál es el principal límite memorial asociado al 'Tank Man' de Pekín (1989)?,Se desconoce oficialmente la identidad y el destino de este hombre solo frente a los tanques,Se demostró que la foto era una imagen generada artificialmente por ordenador,El ejército chino compró todos los negativos originales para destruirlos,El Evento ocurrió de noche y la foto es demasiado oscura para ser analizada,"A pesar de la potencia planetaria de la imagen, el anonimato de este disidente sigue siendo total, reforzando su dimensión simbólica de resistencia individual anónima frente a la fuerza bruta."

# Mitología
"ID",Matière,Sous-catégorie,Titre,QCM1 — Question,QCM1 — ✅ Bonne réponse,QCM1 — ❌ Mauvaise 1,QCM1 — ❌ Mauvaise 2,QCM1 — ❌ Mauvaise 3,QCM1 — Explication,QCM2 — Question,QCM2 — ✅ Bonne réponse,QCM2 — ❌ Mauvaise 1,QCM2 — ❌ Mauvaise 2,QCM2 — ❌ Mauvaise 3,QCM2 — Explication,QCM3 — Question,QCM3 — ✅ Bonne réponse,QCM3 — ❌ Mauvaise 1,QCM3 — ❌ Mauvaise 2,QCM3 — ❌ Mauvaise 3,QCM3 — Explication,QCM4 — Question,QCM4 — ✅ Bonne réponse,QCM4 — ❌ Mauvaise 1,QCM4 — ❌ Mauvaise 2,QCM4 — ❌ Mauvaise 3,QCM4 — Explication,QCM5 — Question,QCM5 — ✅ Bonne réponse,QCM5 — ❌ Mauvaise 1,QCM5 — ❌ Mauvaise 2,QCM5 — ❌ Mauvaise 3,QCM5 — Explication
